class_val,ppa_gpe,proportion_of_landscape,total_area,park,var,year
20,GPE,8.076923076923077,7.56,AndersonFlatsPark,HMM,2015
20,PPA,9.943181818181818,9.45,AndersonFlatsPark,HMM,2015
32,GPE,0.0,0.0,AndersonFlatsPark,HMM,2015
32,PPA,0.0946969696969697,0.09,AndersonFlatsPark,HMM,2015
33,GPE,6.538461538461538,6.12,AndersonFlatsPark,HMM,2015
33,PPA,5.018939393939394,4.77,AndersonFlatsPark,HMM,2015
40,GPE,5.576923076923077,5.22,AndersonFlatsPark,HMM,2015
40,PPA,0.2840909090909091,0.27,AndersonFlatsPark,HMM,2015
50,GPE,3.173076923076923,2.97,AndersonFlatsPark,HMM,2015
50,PPA,7.007575757575758,6.66,AndersonFlatsPark,HMM,2015
80,GPE,9.903846153846153,9.27,AndersonFlatsPark,HMM,2015
80,PPA,9.375,8.91,AndersonFlatsPark,HMM,2015
81,GPE,0.19230769230769232,0.18,AndersonFlatsPark,HMM,2015
81,PPA,0.1893939393939394,0.18,AndersonFlatsPark,HMM,2015
100,GPE,9.711538461538462,9.09,AndersonFlatsPark,HMM,2015
100,PPA,2.272727272727273,2.16,AndersonFlatsPark,HMM,2015
210,GPE,7.596153846153846,7.11,AndersonFlatsPark,HMM,2015
210,PPA,5.776515151515151,5.49,AndersonFlatsPark,HMM,2015
220,GPE,8.942307692307692,8.37,AndersonFlatsPark,HMM,2015
220,PPA,4.545454545454546,4.32,AndersonFlatsPark,HMM,2015
230,GPE,40.28846153846154,37.71,AndersonFlatsPark,HMM,2015
230,PPA,55.49242424242424,52.74,AndersonFlatsPark,HMM,2015
20,GPE,22.706733819283503,1578.42,AnsteyHunakwaPark,HMM,2015
20,PPA,10.053680880943944,689.4,AnsteyHunakwaPark,HMM,2015
31,GPE,0.011652446366378808,0.81,AnsteyHunakwaPark,HMM,2015
31,PPA,0.0026249819532490714,0.18,AnsteyHunakwaPark,HMM,2015
32,GPE,0.0025894325258619573,0.18,AnsteyHunakwaPark,HMM,2015
32,PPA,0.0026249819532490714,0.18,AnsteyHunakwaPark,HMM,2015
33,GPE,0.4492665432370496,31.23,AnsteyHunakwaPark,HMM,2015
33,PPA,0.11549920594295915,7.92,AnsteyHunakwaPark,HMM,2015
40,GPE,0.05955694809482502,4.14,AnsteyHunakwaPark,HMM,2015
40,PPA,0.05643711199485504,3.87,AnsteyHunakwaPark,HMM,2015
50,GPE,6.922847857891943,481.23,AnsteyHunakwaPark,HMM,2015
50,PPA,1.5605517712065728,107.01,AnsteyHunakwaPark,HMM,2015
80,GPE,0.015536595155171744,1.08,AnsteyHunakwaPark,HMM,2015
80,PPA,0.11156173301308553,7.65,AnsteyHunakwaPark,HMM,2015
81,GPE,0.04919921799137719,3.42,AnsteyHunakwaPark,HMM,2015
81,PPA,0.0918743683637175,6.3,AnsteyHunakwaPark,HMM,2015
100,GPE,4.500433729948082,312.84,AnsteyHunakwaPark,HMM,2015
100,PPA,0.11943667887283275,8.19,AnsteyHunakwaPark,HMM,2015
210,GPE,57.264005593174254,3980.61,AnsteyHunakwaPark,HMM,2015
210,PPA,77.3779055268995,5305.95,AnsteyHunakwaPark,HMM,2015
220,GPE,1.8553284047800924,128.97,AnsteyHunakwaPark,HMM,2015
220,PPA,0.40949718470685514,28.08,AnsteyHunakwaPark,HMM,2015
230,GPE,6.162849411551458,428.4,AnsteyHunakwaPark,HMM,2015
230,PPA,10.098305574149178,692.46,AnsteyHunakwaPark,HMM,2015
33,GPE,0.0,0.0,ApodacaPark,HMM,2015
33,PPA,1.2345679012345678,0.09,ApodacaPark,HMM,2015
40,GPE,3.5294117647058822,0.27,ApodacaPark,HMM,2015
40,PPA,3.7037037037037037,0.27,ApodacaPark,HMM,2015
80,GPE,0.0,0.0,ApodacaPark,HMM,2015
80,PPA,3.7037037037037037,0.27,ApodacaPark,HMM,2015
