class_val,ppa_gpe,proportion_of_landscape,total_area,park,var,year
1004,GPE,0.004419117612690686,18.72,RM,disturbance,2002
1004,PPA,0.0,0.0,RM,disturbance,2002
1005,GPE,0.024071443534512245,101.97,RM,disturbance,2002
1005,PPA,0.0,0.0,RM,disturbance,2002
0,GPE,99.7770257723789,422669.43,RM,disturbance,2003
0,PPA,99.89600576600215,481371.75,RM,disturbance,2003
1000,GPE,0.056195029257533,238.05,RM,disturbance,2003
1000,PPA,0.010216387571269575,49.23,RM,disturbance,2003
1001,GPE,0.004270397308417441,18.09,RM,disturbance,2003
1001,PPA,0.0,0.0,RM,disturbance,2003
1002,GPE,0.11442965125938478,484.74,RM,disturbance,2003
1002,PPA,0.0,0.0,RM,disturbance,2003
1003,GPE,0.03756249970787083,159.12,RM,disturbance,2003
1003,PPA,0.09377784642658965,451.89,RM,disturbance,2003
1004,GPE,0.0006161269748462976,2.61,RM,disturbance,2003
1004,PPA,0.0,0.0,RM,disturbance,2003
1005,GPE,0.009900523113047403,41.94,RM,disturbance,2003
1005,PPA,0.0,0.0,RM,disturbance,2003
0,GPE,97.95037925802166,414931.5,RM,disturbance,2004
0,PPA,99.89682755951793,481375.71,RM,disturbance,2004
1000,GPE,0.09673193505086872,409.77,RM,disturbance,2004
1000,PPA,0.023103604068849114,111.33,RM,disturbance,2004
1001,GPE,1.718781802243637,7281.0,RM,disturbance,2004
1001,PPA,0.0,0.0,RM,disturbance,2004
1002,GPE,0.15845086132426509,671.22,RM,disturbance,2004
1002,PPA,0.0016249099062165505,7.83,RM,disturbance,2004
1003,GPE,0.04306515096598087,182.43,RM,disturbance,2004
1003,PPA,0.07844392650700588,378.0,RM,disturbance,2004
1004,GPE,0.005927566413176449,25.11,RM,disturbance,2004
1004,PPA,0.0,0.0,RM,disturbance,2004
1005,GPE,0.02666342598041736,112.95,RM,disturbance,2004
1005,PPA,0.0,0.0,RM,disturbance,2004
0,GPE,99.65275933527973,422143.02,RM,disturbance,2005
0,PPA,98.87610398153355,476457.12,RM,disturbance,2005
1000,GPE,0.1368014341736314,579.51,RM,disturbance,2005
1000,PPA,0.018303582851634706,88.2,RM,disturbance,2005
1001,GPE,0.01780394499728267,75.42,RM,disturbance,2005
1001,PPA,1.069321458168002,5152.77,RM,disturbance,2005
1002,GPE,0.0698985430084248,296.1,RM,disturbance,2005
1002,PPA,0.0,0.0,RM,disturbance,2005
1003,GPE,0.1160018373331305,491.4,RM,disturbance,2005
1003,PPA,0.03627097744681081,174.78,RM,disturbance,2005
1004,GPE,0.0020183469865654577,8.55,RM,disturbance,2005
1004,PPA,0.0,0.0,RM,disturbance,2005
1005,GPE,0.0047165582212371744,19.98,RM,disturbance,2005
1005,PPA,0.0,0.0,RM,disturbance,2005
0,GPE,99.20266795727564,420236.37,RM,disturbance,2006
0,PPA,99.92926972626618,481532.04,RM,disturbance,2006
1000,GPE,0.05651371562383281,239.4,RM,disturbance,2006
1000,PPA,0.020675577772203694,99.63,RM,disturbance,2006
1001,GPE,0.4838508870741235,2049.66,RM,disturbance,2006
1001,PPA,0.0009712105186581681,4.68,RM,disturbance,2006
1002,GPE,0.16709788472986656,707.85,RM,disturbance,2006
1002,PPA,5.603137607643277e-05,0.27,RM,disturbance,2006
1003,GPE,0.07601732124138112,322.02,RM,disturbance,2006
1003,PPA,0.0465060421434392,224.1,RM,disturbance,2006
1004,GPE,0.002591982445905114,10.98,RM,disturbance,2006
1004,PPA,0.002521411923439475,12.15,RM,disturbance,2006
1005,GPE,0.011260251609259921,47.7,RM,disturbance,2006
1005,PPA,0.0,0.0,RM,disturbance,2006
0,GPE,99.66618665417982,422199.9,RM,disturbance,2007
